X,Y,Rang,Type,ID
770228.988006819,6270686.48463865,16,Site,1258
770233.252027029,6270683.87348341,16,Site,1259
770237.516047239,6270681.26232818,16,Site,1260
770241.780067448,6270678.65117295,16,Site,1261
770246.044087658,6270676.04001771,16,Site,1262
770250.308107868,6270673.42886248,16,Site,1263
770254.572128078,6270670.81770725,16,Site,1264
770258.836148287,6270668.20655201,16,Site,1265
770263.100168497,6270665.59539678,16,Site,1266
770267.364188707,6270662.98424155,16,Site,1267
770271.628208917,6270660.37308632,16,Site,1268
770275.892229126,6270657.76193108,16,Site,1269
770280.156249336,6270655.15077585,16,Site,1270
770284.420269546,6270652.53962062,16,Site,1271
770288.684289756,6270649.92846538,16,Site,1272
770292.948309965,6270647.31731015,16,Site,1273
770297.212330175,6270644.70615492,16,Site,1274
770301.476350385,6270642.09499968,16,Site,1275
770305.740370595,6270639.48384445,16,Site,1276
770310.004390805,6270636.87268922,16,Site,1277
770314.268411014,6270634.26153399,16,Site,1278
770318.532431224,6270631.65037875,16,Site,1279
770322.796451434,6270629.03922352,16,Site,1280
770327.060471644,6270626.42806829,16,Site,1281
770331.324491853,6270623.81691305,16,Site,1282
770335.588512063,6270621.20575782,16,Site,1283
770339.852532273,6270618.59460259,16,Site,1284
770344.116552483,6270615.98344735,16,Site,1285
770348.380572692,6270613.37229212,16,Site,1286
770352.644592902,6270610.76113689,16,Site,1287
770356.908613112,6270608.14998166,16,Site,1288
770361.172633322,6270605.53882642,16,Site,1289
770365.436653532,6270602.92767119,16,Site,1290
770369.700673741,6270600.31651596,16,Site,1291
770373.964693951,6270597.70536072,16,Site,1292
770201.462203325,6270709.09775616,17,Site,1293
770205.728612494,6270706.49050611,17,Site,1294
770209.995021662,6270703.88325607,17,Site,1295
770214.26143083,6270701.27600602,17,Site,1296
770218.527839998,6270698.66875597,17,Site,1297
770222.794249167,6270696.06150592,17,Site,1298
770227.060658335,6270693.45425588,17,Site,1299
770231.327067503,6270690.84700583,17,Site,1300
770235.593476671,6270688.23975578,17,Site,1301
770239.85988584,6270685.63250574,17,Site,1302
770244.126295008,6270683.02525569,17,Site,1303
770248.392704176,6270680.41800564,17,Site,1304
770252.659113345,6270677.81075559,17,Site,1305
770256.925522513,6270675.20350555,17,Site,1306
770261.191931681,6270672.5962555,17,Site,1307
770265.458340849,6270669.98900545,17,Site,1308
770269.724750018,6270667.38175541,17,Site,1309
770273.991159186,6270664.77450536,17,Site,1310
770278.257568354,6270662.16725531,17,Site,1311
770282.523977522,6270659.56000526,17,Site,1312
770286.790386691,6270656.95275522,17,Site,1313
770291.056795859,6270654.34550517,17,Site,1314
770295.323205027,6270651.73825512,17,Site,1315
770299.589614195,6270649.13100507,17,Site,1316
770303.856023364,6270646.52375503,17,Site,1317
770308.122432532,6270643.91650498,17,Site,1318
770312.3888417,6270641.30925493,17,Site,1319
770316.655250869,6270638.70200489,17,Site,1320
770320.921660037,6270636.09475484,17,Site,1321
770325.188069205,6270633.48750479,17,Site,1322
770329.454478373,6270630.88025474,17,Site,1323
770333.720887542,6270628.2730047,17,Site,1324
770337.98729671,6270625.66575465,17,Site,1325
770342.253705878,6270623.0585046,17,Site,1326
770346.520115046,6270620.45125455,17,Site,1327
770350.786524215,6270617.84400451,17,Site,1328
770355.052933383,6270615.23675446,17,Site,1329
770359.319342551,6270612.62950441,17,Site,1330
770363.585751719,6270610.02225437,17,Site,1331
770367.852160888,6270607.41500432,17,Site,1332
770372.118570056,6270604.80775427,17,Site,1333
770376.384979224,6270602.20050422,17,Site,1334
770200.223623072,6270707.08506325,17,Site,1335
770204.488655304,6270704.47556137,17,Site,1336
770208.753687537,6270701.86605949,17,Site,1337
770213.018719769,6270699.25655761,17,Site,1338
770217.283752001,6270696.64705573,17,Site,1339
770221.548784233,6270694.03755385,17,Site,1340
770225.813816466,6270691.42805198,17,Site,1341
770230.078848698,6270688.8185501,17,Site,1342
770234.34388093,6270686.20904822,17,Site,1343
770238.608913162,6270683.59954634,17,Site,1344
770242.873945395,6270680.99004446,17,Site,1345
770247.138977627,6270678.38054258,17,Site,1346
770251.404009859,6270675.7710407,17,Site,1347
770255.669042091,6270673.16153882,17,Site,1348
770259.934074324,6270670.55203694,17,Site,1349
770264.199106556,6270667.94253506,17,Site,1350
770268.464138788,6270665.33303318,17,Site,1351
770272.72917102,6270662.7235313,17,Site,1352
770276.994203253,6270660.11402942,17,Site,1353
770281.259235485,6270657.50452754,17,Site,1354
770285.524267717,6270654.89502567,17,Site,1355
770289.789299949,6270652.28552379,17,Site,1356
770294.054332182,6270649.67602191,17,Site,1357
770298.319364414,6270647.06652003,17,Site,1358
770302.584396646,6270644.45701815,17,Site,1359
770306.849428878,6270641.84751627,17,Site,1360
770311.114461111,6270639.23801439,17,Site,1361
770315.379493343,6270636.62851251,17,Site,1362
770319.644525575,6270634.01901063,17,Site,1363
770323.909557807,6270631.40950875,17,Site,1364
770328.17459004,6270628.80000687,17,Site,1365
770332.439622272,6270626.19050499,17,Site,1366
770336.704654504,6270623.58100311,17,Site,1367
770340.969686736,6270620.97150123,17,Site,1368
770345.234718969,6270618.36199936,17,Site,1369
770349.499751201,6270615.75249748,17,Site,1370
770353.764783433,6270613.1429956,17,Site,1371
770358.029815665,6270610.53349372,17,Site,1372
770362.294847898,6270607.92399184,17,Site,1373
770366.55988013,6270605.31448996,17,Site,1374
770370.824912362,6270602.70498808,17,Site,1375
770375.089944594,6270600.0954862,17,Site,1376
770202.85560611,6270711.57491667,18,Site,1377
770207.119997426,6270708.96436755,18,Site,1378
770211.384388743,6270706.35381843,18,Site,1379
770215.648780059,6270703.74326931,18,Site,1380
770219.913171375,6270701.13272019,18,Site,1381
770224.177562692,6270698.52217107,18,Site,1382
770228.441954008,6270695.91162196,18,Site,1383
770232.706345324,6270693.30107284,18,Site,1384
770236.97073664,6270690.69052372,18,Site,1385
770241.235127956,6270688.0799746,18,Site,1386
770245.499519273,6270685.46942548,18,Site,1387
770249.763910589,6270682.85887636,18,Site,1388
770254.028301905,6270680.24832724,18,Site,1389
770258.292693221,6270677.63777812,18,Site,1390
770262.557084538,6270675.027229,18,Site,1391
770266.821475854,6270672.41667989,18,Site,1392
770271.08586717,6270669.80613077,18,Site,1393
770275.350258487,6270667.19558165,18,Site,1394
770279.614649803,6270664.58503253,18,Site,1395
770283.879041119,6270661.97448341,18,Site,1396
770288.143432435,6270659.36393429,18,Site,1397
770292.407823752,6270656.75338517,18,Site,1398
770296.672215068,6270654.14283605,18,Site,1399
770300.936606384,6270651.53228694,18,Site,1400
770305.2009977,6270648.92173782,18,Site,1401
770309.465389017,6270646.3111887,18,Site,1402
770313.729780333,6270643.70063958,18,Site,1403
770317.994171649,6270641.09009046,18,Site,1404
770322.258562965,6270638.47954134,18,Site,1405
770326.522954282,6270635.86899222,18,Site,1406
770330.787345598,6270633.2584431,18,Site,1407
770335.051736914,6270630.64789398,18,Site,1408
770339.31612823,6270628.03734487,18,Site,1409
770343.580519547,6270625.42679575,18,Site,1410
770347.844910863,6270622.81624663,18,Site,1411
770352.109302179,6270620.20569751,18,Site,1412
770356.373693495,6270617.59514839,18,Site,1413
770360.638084812,6270614.98459927,18,Site,1414
770364.902476128,6270612.37405015,18,Site,1415
770369.166867444,6270609.76350103,18,Site,1416
770373.431258761,6270607.15295191,18,Site,1417
770377.695650077,6270604.5424028,18,Site,1418
770201.462203325,6270709.09775616,18,Site,1419
770205.728612494,6270706.49050611,18,Site,1420
770209.995021662,6270703.88325607,18,Site,1421
770214.26143083,6270701.27600602,18,Site,1422
770218.527839998,6270698.66875597,18,Site,1423
770222.794249167,6270696.06150592,18,Site,1424
770227.060658335,6270693.45425588,18,Site,1425
770231.327067503,6270690.84700583,18,Site,1426
770235.593476671,6270688.23975578,18,Site,1427
770239.85988584,6270685.63250574,18,Site,1428
770244.126295008,6270683.02525569,18,Site,1429
770248.392704176,6270680.41800564,18,Site,1430
770252.659113345,6270677.81075559,18,Site,1431
770256.925522513,6270675.20350555,18,Site,1432
770261.191931681,6270672.5962555,18,Site,1433
770265.458340849,6270669.98900545,18,Site,1434
770269.724750018,6270667.38175541,18,Site,1435
770273.991159186,6270664.77450536,18,Site,1436
770278.257568354,6270662.16725531,18,Site,1437
770282.523977522,6270659.56000526,18,Site,1438
770286.790386691,6270656.95275522,18,Site,1439
770291.056795859,6270654.34550517,18,Site,1440
770295.323205027,6270651.73825512,18,Site,1441
770299.589614195,6270649.13100507,18,Site,1442
770303.856023364,6270646.52375503,18,Site,1443
770308.122432532,6270643.91650498,18,Site,1444
770312.3888417,6270641.30925493,18,Site,1445
770316.655250869,6270638.70200489,18,Site,1446
770320.921660037,6270636.09475484,18,Site,1447
770325.188069205,6270633.48750479,18,Site,1448
770329.454478373,6270630.88025474,18,Site,1449
770333.720887542,6270628.2730047,18,Site,1450
770337.98729671,6270625.66575465,18,Site,1451
770342.253705878,6270623.0585046,18,Site,1452
770346.520115046,6270620.45125455,18,Site,1453
770350.786524215,6270617.84400451,18,Site,1454
770355.052933383,6270615.23675446,18,Site,1455
770359.319342551,6270612.62950441,18,Site,1456
770363.585751719,6270610.02225437,18,Site,1457
770367.852160888,6270607.41500432,18,Site,1458
770372.118570056,6270604.80775427,18,Site,1459
770376.384979224,6270602.20050422,18,Site,1460
770203.939363832,6270713.58760958,19,Site,1461
770208.204124945,6270710.97766463,19,Site,1462
770212.468886057,6270708.36771968,19,Site,1463
770216.73364717,6270705.75777472,19,Site,1464
770220.998408283,6270703.14782977,19,Site,1465
770225.263169395,6270700.53788482,19,Site,1466
770229.527930508,6270697.92793987,19,Site,1467
770233.792691621,6270695.31799492,19,Site,1468
770238.057452734,6270692.70804997,19,Site,1469
770242.322213846,6270690.09810501,19,Site,1470
770246.586974959,6270687.48816006,19,Site,1471
770250.851736072,6270684.87821511,19,Site,1472
770255.116497184,6270682.26827016,19,Site,1473
770259.381258297,6270679.65832521,19,Site,1474
770263.64601941,6270677.04838025,19,Site,1475
770267.910780523,6270674.4384353,19,Site,1476
770272.175541635,6270671.82849035,19,Site,1477
770276.440302748,6270669.2185454,19,Site,1478
770280.705063861,6270666.60860045,19,Site,1479
770284.969824973,6270663.9986555,19,Site,1480
770289.234586086,6270661.38871054,19,Site,1481
770293.499347199,6270658.77876559,19,Site,1482
770297.764108312,6270656.16882064,19,Site,1483
770302.028869424,6270653.55887569,19,Site,1484
770306.293630537,6270650.94893074,19,Site,1485
770310.55839165,6270648.33898578,19,Site,1486
770314.823152763,6270645.72904083,19,Site,1487
770319.087913875,6270643.11909588,19,Site,1488
770323.352674988,6270640.50915093,19,Site,1489
770327.617436101,6270637.89920598,19,Site,1490
770331.882197213,6270635.28926103,19,Site,1491
770336.146958326,6270632.67931607,19,Site,1492
770340.411719439,6270630.06937112,19,Site,1493
770344.676480552,6270627.45942617,19,Site,1494
770348.941241664,6270624.84948122,19,Site,1495
770353.206002777,6270622.23953627,19,Site,1496
770357.47076389,6270619.62959132,19,Site,1497
770361.735525003,6270617.01964636,19,Site,1498
770366.000286115,6270614.40970141,19,Site,1499
770370.265047228,6270611.79975646,19,Site,1500
770374.529808341,6270609.18981151,19,Site,1501
770378.794569453,6270606.57986656,19,Site,1502
770202.85560611,6270711.57491667,19,Site,1503
770207.119997426,6270708.96436755,19,Site,1504
770211.384388743,6270706.35381843,19,Site,1505
770215.648780059,6270703.74326931,19,Site,1506
770219.913171375,6270701.13272019,19,Site,1507
770224.177562692,6270698.52217107,19,Site,1508
770228.441954008,6270695.91162196,19,Site,1509
770232.706345324,6270693.30107284,19,Site,1510
770236.97073664,6270690.69052372,19,Site,1511
770241.235127956,6270688.0799746,19,Site,1512
770245.499519273,6270685.46942548,19,Site,1513
770249.763910589,6270682.85887636,19,Site,1514
770254.028301905,6270680.24832724,19,Site,1515
770258.292693221,6270677.63777812,19,Site,1516
770262.557084538,6270675.027229,19,Site,1517
770266.821475854,6270672.41667989,19,Site,1518
770271.08586717,6270669.80613077,19,Site,1519
770275.350258487,6270667.19558165,19,Site,1520
770279.614649803,6270664.58503253,19,Site,1521
770283.879041119,6270661.97448341,19,Site,1522
770288.143432435,6270659.36393429,19,Site,1523
770292.407823752,6270656.75338517,19,Site,1524
770296.672215068,6270654.14283605,19,Site,1525
770300.936606384,6270651.53228694,19,Site,1526
770305.2009977,6270648.92173782,19,Site,1527
770309.465389017,6270646.3111887,19,Site,1528
770313.729780333,6270643.70063958,19,Site,1529
770317.994171649,6270641.09009046,19,Site,1530
770322.258562965,6270638.47954134,19,Site,1531
770326.522954282,6270635.86899222,19,Site,1532
770330.787345598,6270633.2584431,19,Site,1533
770335.051736914,6270630.64789398,19,Site,1534
770339.31612823,6270628.03734487,19,Site,1535
770343.580519547,6270625.42679575,19,Site,1536
770347.844910863,6270622.81624663,19,Site,1537
770352.109302179,6270620.20569751,19,Site,1538
770356.373693495,6270617.59514839,19,Site,1539
770360.638084812,6270614.98459927,19,Site,1540
770364.902476128,6270612.37405015,19,Site,1541
770369.166867444,6270609.76350103,19,Site,1542
770373.431258761,6270607.15295191,19,Site,1543
770377.695650077,6270604.5424028,19,Site,1544
770205.797234211,6270715.75512502,20,Site,1545
770210.057307021,6270713.13753459,20,Site,1546
770214.317379831,6270710.51994416,20,Site,1547
770218.57745264,6270707.90235373,20,Site,1548
770222.83752545,6270705.2847633,20,Site,1549
770227.097598259,6270702.66717287,20,Site,1550
770231.357671069,6270700.04958245,20,Site,1551
770235.617743879,6270697.43199202,20,Site,1552
770239.877816688,6270694.81440159,20,Site,1553
770244.137889498,6270692.19681116,20,Site,1554
770248.397962307,6270689.57922073,20,Site,1555
770252.658035117,6270686.9616303,20,Site,1556
770256.918107926,6270684.34403987,20,Site,1557
770261.178180736,6270681.72644944,20,Site,1558
770265.438253546,6270679.10885901,20,Site,1559
770269.698326355,6270676.49126858,20,Site,1560
770273.958399165,6270673.87367815,20,Site,1561
770278.218471974,6270671.25608772,20,Site,1562
770282.478544784,6270668.63849729,20,Site,1563
770286.738617594,6270666.02090686,20,Site,1564
770290.998690403,6270663.40331643,20,Site,1565
770295.258763213,6270660.785726,20,Site,1566
770299.518836022,6270658.16813557,20,Site,1567
770303.778908832,6270655.55054514,20,Site,1568
770308.038981642,6270652.93295471,20,Site,1569
770312.299054451,6270650.31536428,20,Site,1570
770316.559127261,6270647.69777385,20,Site,1571
770320.81920007,6270645.08018342,20,Site,1572
770325.07927288,6270642.46259299,20,Site,1573
770329.33934569,6270639.84500256,20,Site,1574
770333.599418499,6270637.22741214,20,Site,1575
770337.859491309,6270634.60982171,20,Site,1576
770342.119564118,6270631.99223128,20,Site,1577
770346.379636928,6270629.37464085,20,Site,1578
770350.639709738,6270626.75705042,20,Site,1579
770354.899782547,6270624.13945999,20,Site,1580
770359.159855357,6270621.52186956,20,Site,1581
770363.419928166,6270618.90427913,20,Site,1582
770367.680000976,6270616.2866887,20,Site,1583
770371.940073785,6270613.66909827,20,Site,1584
770376.200146595,6270611.05150784,20,Site,1585
770380.460219405,6270608.43391741,20,Site,1586
770203.939363832,6270713.58760958,20,Site,1587
770208.204124945,6270710.97766463,20,Site,1588
770212.468886057,6270708.36771968,20,Site,1589
770216.73364717,6270705.75777472,20,Site,1590
770220.998408283,6270703.14782977,20,Site,1591
770225.263169395,6270700.53788482,20,Site,1592
770229.527930508,6270697.92793987,20,Site,1593
770233.792691621,6270695.31799492,20,Site,1594
770238.057452734,6270692.70804997,20,Site,1595
770242.322213846,6270690.09810501,20,Site,1596
770246.586974959,6270687.48816006,20,Site,1597
770250.851736072,6270684.87821511,20,Site,1598
770255.116497184,6270682.26827016,20,Site,1599
770259.381258297,6270679.65832521,20,Site,1600
770263.64601941,6270677.04838025,20,Site,1601
770267.910780523,6270674.4384353,20,Site,1602
770272.175541635,6270671.82849035,20,Site,1603
770276.440302748,6270669.2185454,20,Site,1604
770280.705063861,6270666.60860045,20,Site,1605
770284.969824973,6270663.9986555,20,Site,1606
770289.234586086,6270661.38871054,20,Site,1607
770293.499347199,6270658.77876559,20,Site,1608
770297.764108312,6270656.16882064,20,Site,1609
770302.028869424,6270653.55887569,20,Site,1610
770306.293630537,6270650.94893074,20,Site,1611
770310.55839165,6270648.33898578,20,Site,1612
770314.823152763,6270645.72904083,20,Site,1613
770319.087913875,6270643.11909588,20,Site,1614
770323.352674988,6270640.50915093,20,Site,1615
770327.617436101,6270637.89920598,20,Site,1616
770331.882197213,6270635.28926103,20,Site,1617
770336.146958326,6270632.67931607,20,Site,1618
770340.411719439,6270630.06937112,20,Site,1619
770344.676480552,6270627.45942617,20,Site,1620
770348.941241664,6270624.84948122,20,Site,1621
770353.206002777,6270622.23953627,20,Site,1622
770357.47076389,6270619.62959132,20,Site,1623
770361.735525003,6270617.01964636,20,Site,1624
770366.000286115,6270614.40970141,20,Site,1625
770370.265047228,6270611.79975646,20,Site,1626
770374.529808341,6270609.18981151,20,Site,1627
770378.794569453,6270606.57986656,20,Site,1628
770206.880991933,6270717.92264047,21,Site,1629
770211.147676453,6270715.31584105,21,Site,1630
770215.414360972,6270712.70904163,21,Site,1631
770219.681045491,6270710.10224221,21,Site,1632
770223.947730011,6270707.49544279,21,Site,1633
770228.21441453,6270704.88864337,21,Site,1634
770232.48109905,6270702.28184395,21,Site,1635
770236.747783569,6270699.67504453,21,Site,1636
770241.014468088,6270697.06824511,21,Site,1637
770245.281152608,6270694.46144569,21,Site,1638
770249.547837127,6270691.85464627,21,Site,1639
770253.814521647,6270689.24784685,21,Site,1640
770258.081206166,6270686.64104743,21,Site,1641
770262.347890686,6270684.03424802,21,Site,1642
770266.614575205,6270681.4274486,21,Site,1643
770270.881259724,6270678.82064918,21,Site,1644
770275.147944244,6270676.21384976,21,Site,1645
770279.414628763,6270673.60705034,21,Site,1646
770283.681313283,6270671.00025092,21,Site,1647
770287.947997802,6270668.3934515,21,Site,1648
770292.214682321,6270665.78665208,21,Site,1649
770296.481366841,6270663.17985266,21,Site,1650
770300.74805136,6270660.57305324,21,Site,1651
770305.01473588,6270657.96625382,21,Site,1652
770309.281420399,6270655.35945441,21,Site,1653
770313.548104919,6270652.75265499,21,Site,1654
770317.814789438,6270650.14585557,21,Site,1655
770322.081473957,6270647.53905615,21,Site,1656
770326.348158477,6270644.93225673,21,Site,1657
770330.614842996,6270642.32545731,21,Site,1658
770334.881527516,6270639.71865789,21,Site,1659
770339.148212035,6270637.11185847,21,Site,1660
770343.414896554,6270634.50505905,21,Site,1661
770347.681581074,6270631.89825963,21,Site,1662
770351.948265593,6270629.29146021,21,Site,1663
770356.214950113,6270626.68466079,21,Site,1664
770360.481634632,6270624.07786138,21,Site,1665
770364.748319152,6270621.47106196,21,Site,1666
770369.015003671,6270618.86426254,21,Site,1667
770373.28168819,6270616.25746312,21,Site,1668
770377.54837271,6270613.6506637,21,Site,1669
770381.815057229,6270611.04386428,21,Site,1670
770205.797234211,6270715.75512502,21,Site,1671
770210.057307021,6270713.13753459,21,Site,1672
770214.317379831,6270710.51994416,21,Site,1673
770218.57745264,6270707.90235373,21,Site,1674
770222.83752545,6270705.2847633,21,Site,1675
770227.097598259,6270702.66717287,21,Site,1676
770231.357671069,6270700.04958245,21,Site,1677
770235.617743879,6270697.43199202,21,Site,1678
770239.877816688,6270694.81440159,21,Site,1679
770244.137889498,6270692.19681116,21,Site,1680
770248.397962307,6270689.57922073,21,Site,1681
770252.658035117,6270686.9616303,21,Site,1682
770256.918107926,6270684.34403987,21,Site,1683
770261.178180736,6270681.72644944,21,Site,1684
770265.438253546,6270679.10885901,21,Site,1685
770269.698326355,6270676.49126858,21,Site,1686
770273.958399165,6270673.87367815,21,Site,1687
770278.218471974,6270671.25608772,21,Site,1688
770282.478544784,6270668.63849729,21,Site,1689
770286.738617594,6270666.02090686,21,Site,1690
770290.998690403,6270663.40331643,21,Site,1691
770295.258763213,6270660.785726,21,Site,1692
770299.518836022,6270658.16813557,21,Site,1693
770303.778908832,6270655.55054514,21,Site,1694
770308.038981642,6270652.93295471,21,Site,1695
770312.299054451,6270650.31536428,21,Site,1696
770316.559127261,6270647.69777385,21,Site,1697
770320.81920007,6270645.08018342,21,Site,1698
770325.07927288,6270642.46259299,21,Site,1699
770329.33934569,6270639.84500256,21,Site,1700
770333.599418499,6270637.22741214,21,Site,1701
770337.859491309,6270634.60982171,21,Site,1702
770342.119564118,6270631.99223128,21,Site,1703
770346.379636928,6270629.37464085,21,Site,1704
770350.639709738,6270626.75705042,21,Site,1705
770354.899782547,6270624.13945999,21,Site,1706
770359.159855357,6270621.52186956,21,Site,1707
770363.419928166,6270618.90427913,21,Site,1708
770367.680000976,6270616.2866887,21,Site,1709
770371.940073785,6270613.66909827,21,Site,1710
770376.200146595,6270611.05150784,21,Site,1711
770380.460219405,6270608.43391741,21,Site,1712
770207.655104591,6270719.93533338,22,Site,1713
770211.922797511,6270717.33018518,22,Site,1714
770216.190490431,6270714.72503698,22,Site,1715
770220.458183351,6270712.11988878,22,Site,1716
770224.72587627,6270709.51474058,22,Site,1717
770228.99356919,6270706.90959238,22,Site,1718
770233.26126211,6270704.30444418,22,Site,1719
770237.52895503,6270701.69929598,22,Site,1720
770241.796647949,6270699.09414778,22,Site,1721
770246.064340869,6270696.48899958,22,Site,1722
770250.332033789,6270693.88385138,22,Site,1723
770254.599726709,6270691.27870318,22,Site,1724
770258.867419629,6270688.67355498,22,Site,1725
770263.135112548,6270686.06840678,22,Site,1726
770267.402805468,6270683.46325858,22,Site,1727
770271.670498388,6270680.85811038,22,Site,1728
770275.938191308,6270678.25296218,22,Site,1729
770280.205884227,6270675.64781398,22,Site,1730
770284.473577147,6270673.04266578,22,Site,1731
770288.741270067,6270670.43751758,22,Site,1732
770293.008962987,6270667.83236938,22,Site,1733
770297.276655906,6270665.22722118,22,Site,1734
770301.544348826,6270662.62207298,22,Site,1735
770305.812041746,6270660.01692478,22,Site,1736
770310.079734666,6270657.41177658,22,Site,1737
770314.347427586,6270654.80662838,22,Site,1738
770318.615120505,6270652.20148018,22,Site,1739
770322.882813425,6270649.59633198,22,Site,1740
770327.150506345,6270646.99118378,22,Site,1741
770331.418199265,6270644.38603558,22,Site,1742
770335.685892184,6270641.78088738,22,Site,1743
770339.953585104,6270639.17573918,22,Site,1744
770344.221278024,6270636.57059098,22,Site,1745
770348.488970944,6270633.96544279,22,Site,1746
770352.756663863,6270631.36029459,22,Site,1747
770357.024356783,6270628.75514639,22,Site,1748
770361.292049703,6270626.14999819,22,Site,1749
770365.559742623,6270623.54484999,22,Site,1750
770369.827435542,6270620.93970179,22,Site,1751
770374.095128462,6270618.33455359,22,Site,1752
770378.362821382,6270615.72940539,22,Site,1753
770382.630514302,6270613.12425719,22,Site,1754
770206.880991933,6270717.92264047,22,Site,1755
770211.147676453,6270715.31584105,22,Site,1756
770215.414360972,6270712.70904163,22,Site,1757
770219.681045491,6270710.10224221,22,Site,1758
770223.947730011,6270707.49544279,22,Site,1759
770228.21441453,6270704.88864337,22,Site,1760
770232.48109905,6270702.28184395,22,Site,1761
770236.747783569,6270699.67504453,22,Site,1762
770241.014468088,6270697.06824511,22,Site,1763
770245.281152608,6270694.46144569,22,Site,1764
770249.547837127,6270691.85464627,22,Site,1765
770253.814521647,6270689.24784685,22,Site,1766
770258.081206166,6270686.64104743,22,Site,1767
770262.347890686,6270684.03424802,22,Site,1768
770266.614575205,6270681.4274486,22,Site,1769
770270.881259724,6270678.82064918,22,Site,1770
770275.147944244,6270676.21384976,22,Site,1771
770279.414628763,6270673.60705034,22,Site,1772
770283.681313283,6270671.00025092,22,Site,1773
770287.947997802,6270668.3934515,22,Site,1774
770292.214682321,6270665.78665208,22,Site,1775
770296.481366841,6270663.17985266,22,Site,1776
770300.74805136,6270660.57305324,22,Site,1777
770305.01473588,6270657.96625382,22,Site,1778
770309.281420399,6270655.35945441,22,Site,1779
770313.548104919,6270652.75265499,22,Site,1780
770317.814789438,6270650.14585557,22,Site,1781
770322.081473957,6270647.53905615,22,Site,1782
770326.348158477,6270644.93225673,22,Site,1783
770330.614842996,6270642.32545731,22,Site,1784
770334.881527516,6270639.71865789,22,Site,1785
770339.148212035,6270637.11185847,22,Site,1786
770343.414896554,6270634.50505905,22,Site,1787
770347.681581074,6270631.89825963,22,Site,1788
770351.948265593,6270629.29146021,22,Site,1789
770356.214950113,6270626.68466079,22,Site,1790
770360.481634632,6270624.07786138,22,Site,1791
770364.748319152,6270621.47106196,22,Site,1792
770369.015003671,6270618.86426254,22,Site,1793
770373.28168819,6270616.25746312,22,Site,1794
770377.54837271,6270613.6506637,22,Site,1795
770381.815057229,6270611.04386428,22,Site,1796
770209.358152439,6270721.94802629,23,Site,1797
770213.624469661,6270719.34062579,23,Site,1798
770217.890786883,6270716.73322529,23,Site,1799
770222.157104105,6270714.12582479,23,Site,1800
770226.423421327,6270711.51842429,23,Site,1801
770230.689738549,6270708.91102379,23,Site,1802
770234.95605577,6270706.30362329,23,Site,1803
770239.222372992,6270703.69622279,23,Site,1804
770243.488690214,6270701.08882229,23,Site,1805
770247.755007436,6270698.4814218,23,Site,1806
770252.021324658,6270695.8740213,23,Site,1807
770256.287641879,6270693.2666208,23,Site,1808
770260.553959101,6270690.6592203,23,Site,1809
770264.820276323,6270688.0518198,23,Site,1810
770269.086593545,6270685.4444193,23,Site,1811
770273.352910767,6270682.8370188,23,Site,1812
770277.619227989,6270680.2296183,23,Site,1813
770281.88554521,6270677.6222178,23,Site,1814
770286.151862432,6270675.0148173,23,Site,1815
770290.418179654,6270672.4074168,23,Site,1816
770294.684496876,6270669.8000163,23,Site,1817
770298.950814098,6270667.19261581,23,Site,1818
770303.217131319,6270664.58521531,23,Site,1819
770307.483448541,6270661.97781481,23,Site,1820
770311.749765763,6270659.37041431,23,Site,1821
770316.016082985,6270656.76301381,23,Site,1822
770320.282400207,6270654.15561331,23,Site,1823
770324.548717428,6270651.54821281,23,Site,1824
770328.81503465,6270648.94081231,23,Site,1825
770333.081351872,6270646.33341181,23,Site,1826
770337.347669094,6270643.72601131,23,Site,1827
770341.613986316,6270641.11861081,23,Site,1828
770345.880303538,6270638.51121031,23,Site,1829
770350.146620759,6270635.90380982,23,Site,1830
770354.412937981,6270633.29640932,23,Site,1831
770358.679255203,6270630.68900882,23,Site,1832
770362.945572425,6270628.08160832,23,Site,1833
770367.211889647,6270625.47420782,23,Site,1834
770371.478206869,6270622.86680732,23,Site,1835
770375.74452409,6270620.25940682,23,Site,1836
770380.010841312,6270617.65200632,23,Site,1837
770384.277158534,6270615.04460582,23,Site,1838
770207.655104591,6270719.93533338,23,Site,1839
770211.922797511,6270717.33018518,23,Site,1840
770216.190490431,6270714.72503698,23,Site,1841
770220.458183351,6270712.11988878,23,Site,1842
770224.72587627,6270709.51474058,23,Site,1843
770228.99356919,6270706.90959238,23,Site,1844
770233.26126211,6270704.30444418,23,Site,1845
770237.52895503,6270701.69929598,23,Site,1846
770241.796647949,6270699.09414778,23,Site,1847
770246.064340869,6270696.48899958,23,Site,1848
770250.332033789,6270693.88385138,23,Site,1849
770254.599726709,6270691.27870318,23,Site,1850
770258.867419629,6270688.67355498,23,Site,1851
770263.135112548,6270686.06840678,23,Site,1852
770267.402805468,6270683.46325858,23,Site,1853
770271.670498388,6270680.85811038,23,Site,1854
770275.938191308,6270678.25296218,23,Site,1855
770280.205884227,6270675.64781398,23,Site,1856
770284.473577147,6270673.04266578,23,Site,1857
770288.741270067,6270670.43751758,23,Site,1858
770293.008962987,6270667.83236938,23,Site,1859
770297.276655906,6270665.22722118,23,Site,1860
770301.544348826,6270662.62207298,23,Site,1861
770305.812041746,6270660.01692478,23,Site,1862
770310.079734666,6270657.41177658,23,Site,1863
770314.347427586,6270654.80662838,23,Site,1864
770318.615120505,6270652.20148018,23,Site,1865
